rank,domain,company_name,country,sector
3469,techmahindra.com,"Tech Mahindra India","India","Other"
3470,tefron.com,"Tefron Ltd.","Israel","Other"
3471,tejaratbank.ir,"Tejarat Bank","Iran","Banking & Finance"
3472,tase.co.il,"Tel Aviv Stock Exchange","Israel","Banking & Finance"
3473,telechips.com,"Telechips","South Korea","Technology"
3474,telefast.co.id,"Telefast Indonesia","Indonesia","Other"
3475,telenor.com,"Telenor","Norway","Telecommunications"
3476,telkom.co.id,"Telkom Indonesia","Indonesia","Critical Infrastructure"
3477,telkom.co.za,"Telkom","South Africa","Telecommunications"
3478,telrad.com,"Telrad Networks Ltd","Israel","Telecommunications"
3479,telstra.com.au,"Telstra","Australia","Telecommunications"
3480,temasline.com,"Temas","Indonesia","Transportation & Logistics"
3481,pttms.co.id,"Tembaga Mulia Semanan","Indonesia","Other"
3482,templeandwebster.com.au,"Temple & Webster","Australia","Other"
3483,tempo.co.il,"Tempo Beverages Ltd","Israel","Other"
3484,korporat.tempo.co,"Tempo Inti Media","Indonesia","Other"
3485,tenfu.com,"Ten Fu Group","People's Republic of China","Other"
3486,tnb.com.my,"Tenaga Nasional","Malaysia","Other"
3487,tencentmusic.com,"Tencent Music","People's Republic of China","Media & Entertainment"
3488,terminalx.com,"Terminal X","Israel","Other"
3489,terregra.com,"Terregra Asia Energy","Indonesia","Critical Infrastructure"
3490,terumo.co.jp,"Terumo","Japan","Healthcare"
3491,tescoplc.com,"Tesco","United Kingdom","Retail & E-commerce"
3492,tetsujin.ne.jp,"TETSUJIN  Holdings","Japan","Other"
3493,teuzafund.com,"Teuza - A Fairchild  Technology Venture Ltd.","Israel","Other"
3494,teva.co.il,"Teva Pharmaceutical Industries Ltd.","Israel","Healthcare"
3495,thailife.com,"Thai Life Insurance","Thailand","Insurance"
3496,thaioilgroup.com,"Thai Oil","Thailand","Energy & Utilities"
3497,thaibev.com,"ThaiBev","Thailand","Retail & E-commerce"
3498,thea2milkcompany.com,"The a2 Milk Company","New Zealand","Other"
3499,adeccogroup.com,"The Adecco Group","Switzerland","Other"
3500,basichouse.co.kr,"The Basic House","South Korea","Other"
3501,tawuniya.com.sa,"The Company for Cooperative Insurance","Saudi Arabia","Insurance"
3502,crossharbour.com.hk,"The Cross-Harbour (Holdings)","People's Republic of China","Banking & Finance"
3503,theerawangroup.com,"The Erawan Group","Thailand","Retail & E-commerce"
3504,towngas.com,"The Hong Kong and China Gas Company Limited","People's Republic of China","Energy & Utilities"
3505,israelcorp.com,"The Israel Corporation Ltd.","Israel","Other"
3506,iec.co.il,"The Israel Electric Corp. Ltd.","Israel","Other"
3507,medgulf.com.sa,"The Mediterranean and Gulf Insurance and Reinsurance Co.","Saudi Arabia","Insurance"
3508,zoujaj-glass.com,"The National Company for Glass Industries","Saudi Arabia","Other"
3509,theoneenterprise.com,"The One Enterprise","Thailand","Other"
3510,olc.co.jp,"The Oriental Land Company","Japan","Other"
3511,picc.com,"The People's Insurance Company (Group) of China Limited","People's Republic of China","Insurance"
3512,fnx.co.il,"The Phoenix Holdings Ltd","Israel","Other"
3513,alahli.com,"The Saudi National Bank","Saudi Arabia","Banking & Finance"
3514,starentertainmentgroup.com.au,"The Star Entertainment Group","Australia","Other"
3515,thewarehousegroup.co.nz,"The Warehouse Group","New Zealand","Retail & E-commerce"
3516,wharfholdings.com,"The Wharf (Holdings) Limited","Hong Kong","Other"
3517,theborn.co.kr,"Theborn Korea","South Korea","Retail & E-commerce"
3518,b-yair.co.il,"Themis G.r.e.n. Ltd","Israel","Other"
3519,thimarfresh.com,"Thimar Development Holding Company","Saudi Arabia","Other"
3520,thk.com,"THK","Japan","Other"
3521,3songshu.com,"Three Squirrels","People's Republic of China","Retail & E-commerce"
3522,tggj.cn,"Tiangong International","People's Republic of China","Other"
3523,tianjindev.com,"Tianjin Development","People's Republic of China","Other"
3524,tianjinportdev.com,"Tianjin Port Development","People's Republic of China","Other"
3525,tianjin-port.com,"Tianjin Port Holdings","People's Republic of China","Other"
3526,tedastock.com,"Tianjin TEDA Co."," Ltd.","People's Republic of China"
3527,tianma.cn,"Tianma Microelectronics","People's Republic of China","Other"
3528,twbb.com,"Tianwei Baobian Electric","People's Republic of China","Other"
3529,tifafinance.co.id,"Tifa Finance","Indonesia","Banking & Finance"
3530,teijin.co.id,"Tifico Fiber Indonesia","Indonesia","Other"
3531,tpsfood.id,"Tiga Pilar Sejahtera Food","Indonesia","Other"
3532,tigaraksa.co.id,"Tigaraksa Satria","Indonesia","Other"
3533,tigbur.com,"Tigbur - Temporary Professional Personnel Ltd","Israel","Other"
3534,tihama.com,"Tihama","Saudi Arabia","Other"
3535,timah.com,"Timah","Indonesia","Energy & Utilities"
3536,timewatch.com.hk,"Time Watch Investments Limited","People's Republic of China","Other"
3537,tiphonemobile.com,"Tiphone Mobile Indonesia","Indonesia","Retail & E-commerce"
3538,tiraaustenite.com,"Tira Austenite","Indonesia","Other"
3539,tirtamahakam.com,"Tirta Mahakam Resources","Indonesia","Other"
3540,arena.africa,"Tiso Blackstar Group","South Africa","Media & Entertainment"
3541,oconnorscaseih.com.au,"Titan Machinery","Australia","Critical Infrastructure"
3542,tivtaam.co.il,"Tiv Taam Holdings 1 Ltd","Israel","Retail & E-commerce"
3543,app.co.id,"Tjiwi Kimia","Indonesia","Other"
3544,tkp.jp,"TKP Corporation","Japan","Other"
3545,toagosei.co.jp,"Toagosei","Japan","Other"
3546,tobabara.com,"Toba Bara Sejahtra","Indonesia","Energy & Utilities"
3547,tobapulp.com,"Toba Pulp Lestari","Indonesia","Other"
3548,tobu-kids.com,"Tobu Railway","Japan","Transportation & Logistics"
3549,toei-anim.co.jp,"Toei Animation","Japan","Other"
3550,toei.co.jp,"Toei Company","Japan","Other"
3551,tohogas.co.jp,"Toho Gas","Japan","Other"
3552,tfc.co.jp,"Tohokushinsha Film","Japan","Other"
3553,tokuyama.co.jp,"Tokuyama Corporation","Japan","Other"
3554,tokyocement.com,"Tokyo Cement","Sri Lanka","Other"
3555,tepco.co.jp,"Tokyo Electric Power Company Holdings","Japan","Other"
3556,tel.co.jp,"Tokyo Electron","Japan","Technology"
3557,tokyo-gas.co.jp,"Tokyo Gas","Japan","Energy & Utilities"
3558,tatemono.com,"Tokyo Tatemono","Japan","Other"
3559,tokyu-fudosan-hd.co.jp,"Tokyu Fudosan Holdings","Japan","Other"
3560,tokyu.co.jp,"Tokyu","Japan","Transportation & Logistics"
3561,tolypers.com,"Tolypers","Iran","Retail & E-commerce"
3562,holidaycheckgroup.com,"Tomorrow Focus","Germany","Other"
3563,takaratomy.co.jp,"Tomy","Japan","Other"
3564,tongrentangkj.com,"Tong Ren Tang Technologies","People's Republic of China","Other"
3565,thptj.com.cn,"Tonghua Grape Wine","People's Republic of China","Other"
3566,tnmg.com.cn,"Tongling Nonferrous Metals","People's Republic of China","Energy & Utilities"
3567,tongrentang.com,"Tongrentang","People's Republic of China","Healthcare"
3568,topglobal.com.sg,"Top Global Limited","Singapore","Other"
3569,topglove.com.my,"Top Glove","Malaysia","Other"
3570,top-group.co.il,"Top Group","Israel","Other"
3571,topaz.az,"Topaz","Azerbaijan","Other"
3572,toplusglobal.com,"Toplus Global Co."," Ltd.","Taiwan"
3573,toppan-colorer.co.jp,"Toppan Colorer","Japan","Other"
3574,toray.co.jp,"Toray Industries","Japan","Other"
3575,torrentpharma.com,"Torrent Pharmaceuticals","India","Healthcare"
3576,tose.co.jp,"Tose Co.","Japan","Other"
3577,asia.toshiba.com,"Toshiba (South Korea)","South Korea","Other"
3578,tosoh.com,"Tosoh","Japan","Other"
3579,totalbp.com,"Total Bangun Persada","Indonesia","Critical Infrastructure"
3580,total-gabon.com,"Total Gabon","Gabon","Other"
3581,totalindo.co.id,"Totalindo Eka Persada","Indonesia","Critical Infrastructure"
3582,toto.co.jp,"Toto Ltd.","Japan","Other"
3583,totoku.co.jp,"Totoku","Japan","Other"
3584,pigijo.com,"Tourindo Guide Indonesia","Indonesia","Other"
3585,tourismbank.ir,"Tourism Bank","Iran","Banking & Finance"
3586,tdbl.com.np,"Tourism Development Bank","Nepal","Banking & Finance"
3587,shamstourism.sa,"Tourism Enterprise Co.","Saudi Arabia","Other"
3588,thlonline.com,"Tourism Holdings Limited","New Zealand","Other"
3589,tower-bersama.com,"Tower Bersama Infrastructure","Indonesia","Critical Infrastructure"
3590,towerjazz.com,"Tower Semiconductor Ltd.","Israel","Technology"
3591,maruchan.co.jp,"Toyo Suisan","Japan","Other"
3592,toyo.it,"Toyo Tire Corporation","Japan","Transportation & Logistics"
3593,toyobo.co.jp,"Toyobo","Japan","Other"
3594,toyota-boshoku.co.jp,"Toyota Boshoku","Japan","Transportation & Logistics"
3595,toyota-tsusho.com,"Toyota Tsusho","Japan","Other"
3596,global.toyota,"Toyota","Japan","Transportation & Logistics"
3597,trahk.com.hk,"Tracker Fund of Hong Kong","Hong Kong","Other"
3598,tram.co.id,"Trada Alam Minera","Indonesia","Energy & Utilities"
3599,aletihad.sa,"Trade union insurance co.","Saudi Arabia","Insurance"
3600,transpowermarine.com,"Trans Power Marine","Indonesia","Critical Infrastructure"
3601,de.transcend-info.com,"Transcend Information","Taiwan","Other"
3602,transcoalpacific.com,"Transcoal Pacific","Indonesia","Critical Infrastructure"
3603,tih.hk,"Transport International Holdings","People's Republic of China","Other"
3604,transunion.com,"TransUnion","People's Republic of China","Technology"
3605,travelsky.net,"TravelSky","People's Republic of China","Other"
3606,tweglobal.com,"Treasury Wine Estates","Australia","Other"
3607,treetcorp.com,"Treet Corporation","Pakistan","Other"
3608,trendmicro.com,"Trend Micro","Japan","Other"
3609,altospringswater.com,"Tri Banyan Tirta","Indonesia","Other"
3610,trias-sentosa.com,"Trias Sentosa","Indonesia","Other"
3611,tridomainmaterial.com,"Tridomain Performance Materials","Indonesia","Other"
3612,oke.com,"Trikomsel Oke","Indonesia","Retail & E-commerce"
3613,trima.co.il,"Trima Pharmaceutical Products","Israel","Healthcare"
3614,trimegah.com,"Trimegah Sekuritas Indonesia","Indonesia","Other"
3615,trimitraland.com,"Trimitra Propertindo","Indonesia","Critical Infrastructure"
3616,ged.co.id,"Trimuda Nuansa Citra","Indonesia","Critical Infrastructure"
3617,trinasolar.com,"Trina Solar","People's Republic of China","Other"
3618,trinitanmetals.co.id,"Trinitan Metals and Minerals","Indonesia","Other"
3619,group.trip.com,"Trip.com Group","People's Republic of China","Other"
3620,trisula.co.id,"Trisula International","Indonesia","Other"
3621,trisulatextile.com,"Trisula Textile Industries","Indonesia","Other"
3622,trivenibank.com.np,"Triveni Bikas Bank Limited","Nepal","Banking & Finance"
3623,triwirainsanlestari.com,"Triwira Insanlestari","Indonesia","Other"
3624,truck-one.com,"TRUCK-ONE","Japan","Other"
3625,true.th,"True Corporation","Thailand","Telecommunications"
3626,trustfinanceindonesia.com,"Trust Finance Indonesia","Indonesia","Banking & Finance"
3627,trust-hd.co.jp,"Trust Holdings","Japan","Other"
3628,truworths.co.za,"Truworths","South Africa","Other"
3629,tsholdings.com.tw,"TS Financial Holdings","Taiwan","Banking & Finance"
3630,eshop.tslj.com,"Tse Sui Luen Jewellery","People's Republic of China","Other"
3631,sino-land.com,"Tsim Sha Tsui Properties Limited","People's Republic of China","Other"
3632,thholding.com.cn,"Tsinghua Holdings","People's Republic of China","Other"
3633,unigroup.com.cn,"Tsinghua Unigroup","People's Republic of China","Technology"
3634,tsingtao.com,"Tsingtao Brewery","People's Republic of China","Other"
3635,tsmc.com,"TSMC","Taiwan","Technology"
3636,tsk-g.co.jp,"TSUKISHIMA HOLDINGS","Japan","Other"
3637,tsuruha-hd.com,"Tsuruha Holdings","Japan","Other"
3638,ttfb.com,"TTFB Restaurant Group","Taiwan","Retail & E-commerce"
3639,tuigroup.com,"TUI Group","Germany","Other"
3640,tunasbarulampung.com,"Tunas Baru Lampung","Indonesia","Other"
3641,tunasgroup.com,"Tunas Ridean","Indonesia","Transportation & Logistics"
3642,tupperwarebrands.com,"Tupperware","Malaysia","Other"
3643,tupras.com.tr,"Tüpraş","Turkey","Energy & Utilities"
3644,turanbank.az,"TuranBank","Azerbaijan","Banking & Finance"
3645,turkcell.com.tr,"Turkcell","Turkey","Other"
3646,turkishairlines.com,"Turkish Airlines","Turkey","Other"
3647,turpaz.co.il,"Turpaz Industries Ltd","Israel","Other"
3648,tv-asahihd.co.jp,"TV Asahi Holdings","Japan","Other"
3649,indiatodaygroup.com,"TV Today Network","India","Media & Entertainment"
3650,txhd.co.jp,"TV Tokyo Holdings","Japan","Other"
3651,tvb.com,"TVB","People's Republic of China","Other"
3652,tvsmotor.com,"TVS Motor Company","India","Transportation & Logistics"
3653,twostone-s.com,"TWOSTONE&Sons","Japan","Other"
3654,tyro.com,"Tyro Payments","Australia","Other"
3655,ube.com,"UBE Corporation","Japan","Other"
3656,seiyoken.co.jp,"Ueno Seiyoken","Japan","Other"
3657,ulker.com.tr,"Ülker","Turkey","Other"
3658,ultrajaya.co.id,"Ultra Jaya Milk Industry","Indonesia","Retail & E-commerce"
3659,ultratechcement.com,"UltraTech Cement","India","Other"
3660,umios.com,"Umios","Japan","Other"
3661,uacc-ksa.com,"Umm Al-Qura Cement Co.","Saudi Arabia","Other"
3662,uic.co.id,"Unggul Indah Cahaya","Indonesia","Other"
3663,unicharm.co.id,"Uni-Charm Indonesia","Indonesia","Other"
3664,unilever.co.id,"Unilever (Indonesia)","Indonesia","Retail & E-commerce"
3665,ubot.com.tw,"Union Bank of Taiwan","Taiwan","Banking & Finance"
3666,unionhydropower.com.np,"Union Hydropower Limited","Nepal","Other"
3667,unipro.energy,"Unipro","India","Other"
3668,uca.com.sa,"United Cooperative Assurance Co.","Saudi Arabia","Insurance"
3669,extrastores.com,"United Electronics Company","Saudi Arabia","Retail & E-commerce"
3670,ufl.com.np,"United Finance Ltd.","Nepal","Banking & Finance"
3671,budgetsaudi.com,"United International Transportation Co.","Saudi Arabia","Other"
3672,umc.com,"United Microelectronics Corporation","Taiwan","Technology"
3673,uobgroup.com,"United Overseas Bank","Malaysia","Banking & Finance"
3674,theubgroup.com,"United Spirits Limited","India","Retail & E-commerce"
3675,unitedtractors.com,"United Tractors","Indonesia","Energy & Utilities"
3676,unitika.co.jp,"Unitika","Japan","Other"
3677,unitronics.com,"Unitronics (1989)(Rg) Ltd.","Israel","Technology"
3678,universalbank.uz,"Universal bank","Uzbekistan","Banking & Finance"
3679,universalcorp.com,"Universal Corporation","Australia","Other"
3680,umigroup.co.il,"Universal Motors Israel Ltd","Israel","Transportation & Logistics"
3681,universalpowercompany.com.np,"Universal Power Company Limited","Nepal","Other"
3682,universalstore.com,"Universal Store","Australia","Other"
3683,unnatimfi.com.np,"Unnati Laghubitta Bittiya Sanstha Limited","Nepal","Banking & Finance"
3684,tamakhosihydro.org.np,"Upper Tamakoshi Hydropower Ltd","Nepal","Other"
3685,upwork.com,"Upwork","Pakistan","Other"
3686,urbanjakarta.co.id,"Urban Jakarta Propertindo","Indonesia","Critical Infrastructure"
3687,uj.com.tw,"UserJoy Technology","Taiwan","Other"
3688,uzabase.com,"Uzabase","Japan","Technology"
3689,uzautomotors.com,"UzAuto Motors","Uzbekistan","Transportation & Logistics"
3690,uzex.uz,"Uzbek Commodity Exchange","Uzbekistan","Other"
3691,sqb.uz,"Uzbek Industrial and Construction Bank","Uzbekistan","Banking & Finance"
3692,ung.uz,"Uzbekneftegaz","Uzbekistan","Energy & Utilities"
3693,uz.post,"UzPost","Uzbekistan","Other"
3694,vaibhavglobal.com,"Vaibhav Global","India","Other"
3695,vakifbank.com.tr,"VakıfBank","Turkey","Banking & Finance"
3696,vale.com,"Vale Indonesia","Indonesia","Energy & Utilities"
3697,valens.com,"Valens Semiconductor","Israel","Other"
3698,vallibelone.com,"Vallibel One","Sri Lanka","Other"
3699,valofe.com,"VALOFE","South Korea","Other"
3700,valuepartnersgroup.com.hk,"Value Partners","Hong Kong","Other"
3701,valuecommerce.co.jp,"ValueCommerce","Japan","Other"
3702,vis.com.tw,"Vanguard International Semiconductor Corporation","Taiwan","Technology"
3703,vanke.com,"Vanke","People's Republic of China","Critical Infrastructure"
3704,variscan.com.au,"Variscan Mines Limited","Australia","Energy & Utilities"
3705,asian-food-supplier.com,"Ve Wong","Taiwan","Other"
3706,vector.co.nz,"Vector Limited","New Zealand","Energy & Utilities"
3707,vector.co.jp,"Vector","Japan","Technology"
3708,vedantalimited.com,"Vedanta Limited","India","Energy & Utilities"
3709,veidekke.com,"Veidekke","Norway","Critical Infrastructure"
3710,verena.co.id,"Verena Multi Finance","Indonesia","Banking & Finance"
3711,veridis.co.il,"Veridis Environment Ltd","Israel","Other"
3712,vertoz.com,"Vertoz Limited","India","Other"
3713,viatech.com,"VIA Technologies","Taiwan","Technology"
3714,victoriainsurance.co.id,"Victoria Insurance","Indonesia","Banking & Finance"
3715,victoriainvestama.co.id,"Victoria Investama","Indonesia","Other"
3716,victoriasmilling.com,"Victorias Milling Company","Philippines","Other"
3717,victory.co.il,"Victory","Israel","Other"
3718,vindapaper.com,"Vinda International","People's Republic of China","Other"
3719,vip.com,"Vipshop","People's Republic of China","Retail & E-commerce"
3720,virginaustralia.com,"Virgin Australia Holdings","Australia","Other"
3721,virginaustralia.com,"Virgin Australia Regional Airlines","Australia","Other"
3722,virtushealth.com.au,"Virtus Health","Australia","Other"
3723,vivagroup.co.id,"Visi Media Asia","Indonesia","Other"
3724,ptvti.co.id,"Visi Telekomunikasi Infrastruktur","Indonesia","Critical Infrastructure"
3725,insurevic.com,"Vision Insurance SAOG","Oman","Insurance"
3726,visionvalues.com.hk,"Vision Values Holdings Limited","People's Republic of China","Other"
3727,vissem.com,"Vissem Electronics","South Korea","Other"
3728,vistagroup.co.nz,"Vista Entertainment Solutions","New Zealand","Other"
